StartDate	EndDate	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	LocationLatitude	LocationLongitude	DistributionChannel	UserLanguage	Q1	Q3	Q5_1	Q7_1	Q9_1	Q11	Q12	Q13	Q14	Q15	Q16	Q17	Q17_13_TEXT	Q18	General_Health	Q20	Q21	Q21_10_TEXT	Q22	Q8.1_1	Q8.1_2	Q8.1_3	Q8.1_4	Q8.1_5	Q8.1_6	Q8.1_7	Q8.1_8	Q8.1_9	Q8.1_10	Little_interest_in_things	Depressed	Trouble_Sleeping	No_Energy	Poor_Appetite	Feeling_Failure	Trouble_Concentrating	More_Restless_Than_Usual	Anxious	Uncontrolled_Worry	Worrying_To_Much	Trouble_Relaxing	Restless_Cant_Sit_Still	Easily_Annoyed	Afraid	Q26	Q27	Q28	In_Control_Of_Life	At_Risk_of_Destitution	Q31	Q32	Managing_Financially	Satisfied_With_Income	Q35_1	Q35_2	Q35_3	Ladder	Q39	Politicians_All_The_Same	Politics_Force_For_Good	Party_In_Government_Doesnt_Matter	Politicians_Dont_Care	Politicians_Want_To_Make_Things_Better	Shouldnt_Rely_On_Government	Q42_1	Q42_3	Q42_4	Q44	Q45	Q46	Q47	Q48	Q49_1	Q49_2	Q49_3	Q49_4	Q49_5	Q49_6	Age	Gender	Gender_Other	Q53_1	Q54	Q55	Q55_7_TEXT	Party_Next_Election	Party_Next_Election_Other	PROLIFIC_PID	StartDate_1	Duration (in seconds)_1	ResponseId_1	Consent	Pid	Support_flourishing	Support_efficiency	Support_security	Q11_1	Q12_1	Q13_1	Q14_1	Q15_1	Q16_1	Q17_1	Q17_13_TEXT_1	Q18_1	Q19_1	Q20_1	Q21_1	Q21_10_TEXT_1	Q22_1	Q8.1_1_1	Q8.1_2_1	Q8.1_3_1	Q8.1_4_1	Q8.1_5_1	Q8.1_6_1	Q8.1_7_1	Q8.1_8_1	Q8.1_9_1	Q8.1_10_1	Q9.1_1_1	Q9.1_2_1	Q9.1_3_1	Q9.1_4_1	Q9.1_5_1	Q9.1_6_1	Q9.1_7_1	Q9.1_8_1	Q25_1_1	Q25_2_1	Q25_3_1	Q25_4_1	Q25_5_1	Q25_6_1	Q25_7_1	Q26_1	Q27_1	Q28_1	Q29_1_1	Q30_1_1	Q31_1	Q32_1	Q33_1	Q34_1	Q35_1_1	Q35_2_1	Q35_3_1	Q37_1	Q39_1	Q40_1_1	Q40_2_1	Q40_3_1	Q40_4_1	Q40_5_1	Q40_6_1	Q42_1_1	Q42_3_1	Q42_4_1	Q44_1	Q45_1	Q46_1	Q47_1	Q48_1	Q49_1_1	Q49_2_1	Q49_3_1	Q49_4_1	Q49_5_1	Q49_6_1	Q51_1	Q52_1	Q52_3_TEXT_1	Q53_1_1	Q54_1	Q55_1	Q55_7_TEXT_1	Q56_1	Q56_7_TEXT_1	basic_income_post	HH_Net_Income_PA	gad_7	phq_8	sqrt_gad_7	sqrt_phq_8	next_election	next_election_condensed	haters_post	lovers_post	zeros_post	hundreds_post	trust_in_politics	log_income
28/02/2022 07:28	28/02/2022 07:47	100	1084	true	28/02/2022 07:47	R_viYROjUa6XeiTO9					51.4963989257813	-0.122406005859375	anonymous	EN	I have read the information above and would like to take part in the survey	5a81d2b6190420000155d995		7		3	1	855.0	Week	1249.0	Year	In full-time paid work (30 or more hours a week)		Yes	Good	No				Almost never	Almost never	Sometimes	Very often	Sometimes	Almost never	Sometimes	Sometimes	Almost never	Almost never	Several days	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Not at all	Some of the time	Often true	Often true	67	9	I can think of none	About the same	Doing alright	"6.	Mostly satisfied"	2.	4.	3. Neither agree nor disagree	6	5	2. Disagree	4. Agree	2. Disagree	2. Disagree	4. Agree	3. Neither agree nor disagree	24	10	1	I think there is a possibilty tgat i would have fewer financial worries. My employer would have less of a hold on me because i would not be solely reliant on them for my income	About the same	Doing alright	"6.	Mostly satisfied"	A little less stressed	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	4. Agree	2. Disagree	53	Male		70	I always vote at General Elections	Liberal Democrats		Conservative Party		5a81d2b6190420000155d995	28/02/2022 07:28	1084	R_viYROjUa6XeiTO9	1	5a81d2b6190420000155d995		7		4	2	855.0	1	1249.0	3	1		1	2	2				1	1	2	4	2	1	2	2	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	3	3	67	9	I can think of none	3	2	7	2	4	3	6	5	2	4	2	2	4	3	24	10	1	I think there is a possibilty tgat i would have fewer financial worries. My employer would have less of a hold on me because i would not be solely reliant on them for my income	3	2	7	2	2	3	3	4	4	2	53	2		70	1	5		2		7	50.48782383419689	3	2	1.7320508075688772	1.4142135623730951	Conservative	Conservative	true	false	false	false	17	3.921732195014975
28/02/2022 08:31	28/02/2022 08:50	100	1132	true	28/02/2022 08:50	R_3MQmzcp4Ea1iXjm					54.7698974609375	-1.55900573730469	anonymous	EN	I have read the information above and would like to take part in the survey	6103d7b00cb90ef8d5c5260a			100	2	0	290.0	Week	114.0	Month	In full-time paid work (30 or more hours a week)		No	Fair	Yes	Hearing (for example deafness or partial hearing),Mobility (for example walking short distances or climbing stairs),Dexterity (for example lifting and carrying objects, using a keyboard),Mental Health,Stamina or breathing or fatigue,Socially or behaviourally (for example associated with autism, attention deficit disorder or Asperger's syndrome)		Yes, a lot	Fairly often	Fairly often	Fairly often	Sometimes	Sometimes	Fairly often	Fairly often	Sometimes	Sometimes	Fairly often	Several days	Nearly every day	Several days	Nearly every day	Several days	Nearly every day	More than half the days	Several days	Nearly every day	Nearly every day	Nearly every day	More than half the days	Several days	More than half the days	More than half the days	Some of the time	Often true	Rarely true	40	75	No because I support it completely already.	Richer	Finding it quite difficult	"5.	Somewhat satisfied"	4.	1. I disagree strongly	5. I agree strongly	4	5	4. Agree	4. Agree	1. Strongly disagree	4. Agree	2. Disagree	5. Strongly agree	70	90	50	We would no longer be constantly worried about being able to pay rent and basic amenities because the scheme would cover that for us. As a result our income would become more disposable and ensure that we could use it to further better our day to day lives with improving our living conditions, the way we eat, etc.	Richer	Doing alright	"6.	Mostly satisfied"	A lot less stressed	4. Agree	1. Strongly disagree	4. Agree	3. Neither agree nor disagree	1. Strongly disagree	4. Agree	21	Other	Non-binary	30	I always vote at General Elections	Labour Party		Prefer not to say		6103d7b00cb90ef8d5c5260a	28/02/2022 08:31	1132	R_3MQmzcp4Ea1iXjm	1	6103d7b00cb90ef8d5c5260a			100	3	1	290.0	1	114.0	2	1		2	3	1	2,3,4,7,8,9		1	3	3	3	2	2	3	3	2	2	3	1	3	1	3	1	3	2	1	3	3	3	2	1	2	2	2	3	2	40	75	No because I support it completely already.	1	4	5	4	1	5	4	5	4	4	1	4	2	5	70	90	50	We would no longer be constantly worried about being able to pay rent and basic amenities because the scheme would cover that for us. As a result our income would become more disposable and ensure that we could use it to further better our day to day lives with improving our living conditions, the way we eat, etc.	1	2	7	1	4	1	4	3	1	4	21	3	Non-binary	30	1	4		10		100	17.124525043177893	15	16	3.872983346207417	4.0	No Vote/DK/Refused	Other	false	true	false	true	10	2.8405116490587345
28/02/2022 09:32	28/02/2022 09:48	100	938	true	28/02/2022 09:48	R_2xM1QbrMRPT9DMk					53.4476928710938	-1.20449829101563	anonymous	EN	I have read the information above and would like to take part in the survey	5ee637a18976fc391312fe01		100		1	0	300.0	Week	50.0	Month	In full-time paid work (30 or more hours a week)		No	Bad	Yes	Mobility (for example walking short distances or climbing stairs),Mental Health,Stamina or breathing or fatigue		Yes, a little	Almost never	Sometimes	Very often	Almost never	Never	Sometimes	Almost never	Almost never	Fairly often	Fairly often	More than half the days	More than half the days	Nearly every day	Nearly every day	Several days	Several days	More than half the days	Several days	Nearly every day	Nearly every day	Nearly every day	Nearly every day	More than half the days	More than half the days	More than half the days	Some of the time	Often true	Rarely true	20	85	If I lose my job or get to the stage where I am unable to work 	Poorer	Finding it very difficult	"1.	Completely dissatisfied"	2.	4.	3. Neither agree nor disagree	1	1	5. Strongly agree	1. Strongly disagree	4. Agree	5. Strongly agree	1. Strongly disagree	5. Strongly agree	25	46	100	First of all I love on my own so it would just be for me. I feel like it would enable me to relax more knowing I would get the uni I liked the most and would be able to focus more on my problems and maybe even have more financial stability without having to work and worry about the work when I am I pain. I would be OK maybe financially and not worry about stress of work 	Don't know	Doing alright	"6.	Mostly satisfied"	A little less stressed	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	1. Strongly disagree	4. Agree	46	Male		50	I always vote at General Elections	Labour Party		Labour Party		5ee637a18976fc391312fe01	28/02/2022 09:32	938	R_2xM1QbrMRPT9DMk	1	5ee637a18976fc391312fe01		100		2	1	300.0	1	50.0	2	1		2	4	1	3,7,8		2	1	2	4	1	0	2	1	1	3	3	2	2	3	3	1	1	2	1	3	3	3	3	2	2	2	2	3	2	20	85	If I lose my job or get to the stage where I am unable to work 	2	5	6	2	4	3	1	1	5	1	4	5	1	5	25	46	100	First of all I love on my own so it would just be for me. I feel like it would enable me to relax more knowing I would get the uni I liked the most and would be able to focus more on my problems and maybe even have more financial stability without having to work and worry about the work when I am I pain. I would be OK maybe financially and not worry about stress of work 	4	2	7	2	4	2	3	3	1	4	46	2		50	1	4		4		100	17.71502590673575	15	18	3.872983346207417	4.242640687119285	Labour	Labour	false	true	false	true	1	2.874413200734416
28/02/2022 09:35	28/02/2022 09:48	100	826	true	28/02/2022 09:48	R_UmW9tPRIAtpvYqZ					53.3793029785156	-1.460205078125	anonymous	EN	I have read the information above and would like to take part in the survey	5ab9629ff69e940001d8fe79		77		1	1	470.0	Week	137.0	Month	In full-time paid work (30 or more hours a week)		Yes	Good	No				Sometimes	Fairly often	Sometimes	Sometimes	Sometimes	Almost never	Fairly often	Fairly often	Fairly often	Almost never	Not at all	Not at all	More than half the days	More than half the days	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Not at all	Several days	Several days	Some of the time	Always true	Often true	80	58	The expected increases in current cost of living with no expected increase to income 	About the same	Just about getting by	"5.	Somewhat satisfied"	4.	2.	3. Neither agree nor disagree	5	5	4. Agree	4. Agree	2. Disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	73	80	28	For myself and I imagine the majority of my family & friends, this basic income would be a complete boost to our ability to live more financially free. We would all continue in our current positions and this would enable us to better cope with the expected rise in the cost of living. 	About the same	Doing alright	"6.	Mostly satisfied"	A lot less stressed	4. Agree	2. Disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	4. Agree	39	Female		26	I sometimes vote at General Elections	Labour Party		Labour Party		5ab9629ff69e940001d8fe79	28/02/2022 09:35	826	R_UmW9tPRIAtpvYqZ	1	5ab9629ff69e940001d8fe79		77		2	2	470.0	1	137.0	2	1		1	2	2				2	3	2	2	2	1	3	3	3	1	0	0	2	2	1	0	0	0	0	0	1	1	0	1	1	2	4	3	80	58	The expected increases in current cost of living with no expected increase to income 	3	3	5	4	2	3	5	5	4	4	2	4	2	3	73	80	28	For myself and I imagine the majority of my family & friends, this basic income would be a complete boost to our ability to live more financially free. We would all continue in our current positions and this would enable us to better cope with the expected rise in the cost of living. 	3	2	7	1	4	2	4	3	2	4	39	1		26	2	4		4		77	27.753540587219344	5	4	2.23606797749979	2.0	Labour	Labour	false	true	false	false	11	3.323363420782319
28/02/2022 09:43	28/02/2022 09:57	100	816	true	28/02/2022 09:57	R_PvuRRoEOtGZSdJT					52.5278930664063	-2.07049560546875	anonymous	EN	I have read the information above and would like to take part in the survey	613b621bcb5311540c3e7fc9	100			1	2	160.0	Week	36.0	Month	Self-employed		No	Fair	Yes	Memory,Mental Health,Stamina or breathing or fatigue		Yes, a little	Fairly often	Fairly often	Very often	Sometimes	Sometimes	Fairly often	Sometimes	Never	Fairly often	Very often	Nearly every day	More than half the days	Nearly every day	Nearly every day	Not at all	More than half the days	More than half the days	Not at all	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Not at all	More than half the days	Nearly every day	Some of the time	Always true	Rarely true	30	82	I fully support the idea	Poorer	Finding it very difficult	"1.	Completely dissatisfied"	5. I agree strongly	3. Neither agree nor disagree	3. Neither agree nor disagree	3	5	2. Disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	31	93	62	My circumstances would improve dramatically. Due to my mental health, most of my stress revolves around not being able to work every day, especially being the only adult in the house	About the same	Doing alright	"4.	Neither satisfied nor dissatisfied"	A little less stressed	5. Strongly agree	1. Strongly disagree	5. Strongly agree	1. Strongly disagree	1. Strongly disagree	4. Agree	45	Female		30	I always vote at General Elections	Labour Party		Labour Party		613b621bcb5311540c3e7fc9	28/02/2022 09:43	816	R_PvuRRoEOtGZSdJT	1	613b621bcb5311540c3e7fc9	100			2	3	160.0	1	36.0	2	8		2	3	1	6,7,8		2	3	3	4	2	2	3	2	0	3	4	3	2	3	3	0	2	2	0	3	3	3	3	0	2	3	2	4	2	30	82	I fully support the idea	2	5	6	5	3	3	3	5	2	4	2	3	3	2	31	93	62	My circumstances would improve dramatically. Due to my mental health, most of my stress revolves around not being able to work every day, especially being the only adult in the house	3	2	4	2	5	1	5	1	1	4	45	1		30	1	4		4		100	9.448013816925734	15	17	3.872983346207417	4.123105625617661	Labour	Labour	false	true	false	true	16	2.2458045413120415
28/02/2022 10:42	28/02/2022 10:58	100	932	true	28/02/2022 10:58	R_DCXoGgIp1mhHwC5					53.3793029785156	-1.460205078125	anonymous	EN	I have read the information above and would like to take part in the survey	5983095e9bf4fe0001071115			79	1	0	183.0	Week	1187.0	Year	Unable to work through sickness/disability		No	Fair	Yes	Mobility (for example walking short distances or climbing stairs),Dexterity (for example lifting and carrying objects, using a keyboard)		Yes, a little	Almost never	Almost never	Sometimes	Sometimes	Fairly often	Almost never	Fairly often	Sometimes	Sometimes	Almost never	Several days	Several days	More than half the days	Not at all	Not at all	Not at all	More than half the days	Not at all	Several days	Not at all	Several days	Several days	Several days	Not at all	Not at all	Some of the time	Rarely true	Rarely true	77	56	I dont know	Poorer	Just about getting by	"3.	Somewhat dissatisfied"	2.	4.	3. Neither agree nor disagree	5	5	3. Neither agree nor disagree	4. Agree	1. Strongly disagree	4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	36	26	73	As i am disabled i have extra money. I have friends who are single without extra cash. The system as the moment is almost  inhumain. People have to pay for Everything, including a strenuous job search and travel. People arent working for many reason ,most want to work. It is humiliating tge amout the have to live. A universal wage will give them hopefully enough to live on before tgey start work again 	Poorer	Doing alright	"4.	Neither satisfied nor dissatisfied"	Neither more nor less stressed	4. Agree	4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	51	Female		12	I always vote at General Elections	Labour Party		Labour Party		5983095e9bf4fe0001071115	28/02/2022 10:42	932	R_DCXoGgIp1mhHwC5	1	5983095e9bf4fe0001071115			79	2	1	183.0	1	1187.0	3	4		2	3	1	3,4		2	1	1	2	2	3	1	3	2	2	1	1	1	2	0	0	0	2	0	1	0	1	1	1	0	0	2	2	2	77	56	I dont know	2	3	3	2	4	3	5	5	3	4	1	4	3	3	36	26	73	As i am disabled i have extra money. I have friends who are single without extra cash. The system as the moment is almost  inhumain. People have to pay for Everything, including a strenuous job search and travel. People arent working for many reason ,most want to work. It is humiliating tge amout the have to live. A universal wage will give them hopefully enough to live on before tgey start work again 	2	2	4	3	4	4	3	3	3	3	51	1		12	1	4		4		79	10.806165803108808	6	4	2.449489742783178	2.0	Labour	Labour	false	true	false	false	14	2.3801168789196354
28/02/2022 10:55	28/02/2022 11:17	100	1338	true	28/02/2022 11:17	R_3ruKfCdVPvhCRi1					53.4848022460938	-2.64559936523438	anonymous	EN	I have read the information above and would like to take part in the survey	5f719ffa89c0e90009ac8f26		60		3	0	1000.0	Week	1600.0	Year	Unable to work through sickness/disability		Yes	Bad	Yes	Mobility (for example walking short distances or climbing stairs)		Yes, a lot	Almost never	Sometimes	Almost never	Fairly often	Almost never	Sometimes	Sometimes	Sometimes	Sometimes	Sometimes	More than half the days	Several days	More than half the days	More than half the days	Nearly every day	Several days	Not at all	Not at all	Not at all	Several days	Several days	Several days	Not at all	Not at all	Not at all	Some of the time	Often true	Rarely true	39	75	If my husband died or left, I would be unable to pay the mortgage	Poorer	Doing alright	"3.	Somewhat dissatisfied"	2.	2.	1. I disagree strongly	3	1	5. Strongly agree	2. Disagree	5. Strongly agree	5. Strongly agree	2. Disagree	1. Strongly disagree	65	85	30	It would mean security and relief from stress for a lot of my friends and family. They can plan and budget much more confidently. Bills will be easier to manage and quality of life improved. 	Poorer	Doing alright	"3.	Somewhat dissatisfied"	A little less stressed	5. Strongly agree	3. Neither agree nor disagree	5. Strongly agree	3. Neither agree nor disagree	4. Agree	4. Agree	58	Female		50	I always vote at General Elections	Green Party		Green Party		5f719ffa89c0e90009ac8f26	28/02/2022 10:55	1338	R_3ruKfCdVPvhCRi1	1	5f719ffa89c0e90009ac8f26		60		4	1	1000.0	1	1600.0	3	4		1	4	1	3		1	1	2	1	3	1	2	2	2	2	2	2	1	2	2	3	1	0	0	0	1	1	1	0	0	0	2	3	2	39	75	If my husband died or left, I would be unable to pay the mortgage	2	2	3	2	2	1	3	1	5	2	5	5	2	1	65	85	30	It would mean security and relief from stress for a lot of my friends and family. They can plan and budget much more confidently. Bills will be easier to manage and quality of life improved. 	2	2	3	2	5	3	5	3	4	4	58	1		50	1	3		3		60	59.05008635578584	11	3	3.3166247903554	1.7320508075688772	Nat/Green	Other	false	false	false	false	6	4.078386005060351
28/02/2022 12:50	28/02/2022 13:11	100	1262	true	28/02/2022 13:11	R_3HNaRcxcMqoZ6J2					53.2035064697266	-3.03729248046875	anonymous	EN	I have read the information above and would like to take part in the survey	5742796172b4fb00070a3309			75	1	0	104.0	Week	85.0	Week	Unemployed and looking for work		No	Fair	No				Sometimes	Sometimes	Sometimes	Almost never	Almost never	Sometimes	Fairly often	Sometimes	Sometimes	Almost never	Several days	Several days	More than half the days	Several days	Not at all	Several days	More than half the days	More than half the days	Several days	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Some of the time	Rarely true	Often true	3	77	Any political party to the socialist left coming into power scrapping education giving any person jobs	Poorer	Finding it quite difficult	"1.	Completely dissatisfied"	1. I disagree strongly	5. I agree strongly	4.	2	2	5. Strongly agree	2. Disagree	3. Neither agree nor disagree	5. Strongly agree	3. Neither agree nor disagree	4. Agree	61	70	70	I think it is a good idea and would be more beneficial to temporay workers in and out of employment as for friends i do not have any but it would have a significant impact on me as it would give me more confidence to find and keep employment.	Poorer	Doing alright	"1.	Completely dissatisfied"	A lot less stressed	4. Agree	2. Disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	4. Agree	38	Male		2	I always vote at General Elections	Labour Party		Labour Party		5742796172b4fb00070a3309	28/02/2022 12:50	1262	R_3HNaRcxcMqoZ6J2	1	5742796172b4fb00070a3309			75	2	1	104.0	1	85.0	1	17		2	3	2				2	2	2	1	1	2	3	2	2	1	1	1	2	1	0	1	2	2	1	0	0	1	0	0	0	2	2	3	3	77	Any political party to the socialist left coming into power scrapping education giving any person jobs	2	4	6	1	5	4	2	2	5	2	3	5	3	4	61	70	70	I think it is a good idea and would be more beneficial to temporay workers in and out of employment as for friends i do not have any but it would have a significant impact on me as it would give me more confidence to find and keep employment.	2	2	6	1	4	2	4	3	2	4	38	2		2	1	4		4		75	6.141208981001728	10	2	3.1622776601683795	1.4142135623730951	Labour	Labour	false	true	false	false	6	1.8150216252195874
28/02/2022 13:07	28/02/2022 13:27	100	1244	true	28/02/2022 13:27	R_cwgWfyXJ8eGCUXn					52.56640625	-2.06619262695313	anonymous	EN	I have read the information above and would like to take part in the survey	5ec7b132b11a172266fd8915	84			0	0	230.0	Week	0.0	Week	In full-time paid work (30 or more hours a week)		No	Good	No				Sometimes	Very often	Fairly often	Almost never	Never	Sometimes	Almost never	Almost never	Fairly often	Very often	Nearly every day	Nearly every day	Nearly every day	Several days	More than half the days	Nearly every day	Nearly every day	Several days	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Several days	Nearly every day	More than half the days	Some of the time	Often true	Never true	5	100		Poorer	Finding it very difficult	"1.	Completely dissatisfied"	5. I agree strongly	1. I disagree strongly	3. Neither agree nor disagree	1	1	5. Strongly agree	3. Neither agree nor disagree	5. Strongly agree	5. Strongly agree	2. Disagree	1. Strongly disagree	22	29	78	I would be able to afford to pay my rent top up gas and electric and buy nice food. I would feel better mentally. I would feel less stressed. I would have a better standard of living 	About the same	Just about getting by	"4.	Neither satisfied nor dissatisfied"	A little less stressed	4. Agree	2. Disagree	5. Strongly agree	2. Disagree	2. Disagree	4. Agree	34	Male		50	I never vote at General Elections	I chose not to vote at the last General Election		I will choose not to vote at the next General Election		5ec7b132b11a172266fd8915	28/02/2022 13:07	1244	R_cwgWfyXJ8eGCUXn	1	5ec7b132b11a172266fd8915	84			1	1	230.0	1	0.0	1	1		2	2	2				2	4	3	1	0	2	1	1	3	4	3	3	3	1	2	3	3	1	3	3	3	3	1	3	2	2	3	1	5	100		2	5	6	5	1	3	1	1	5	3	5	5	2	1	22	29	78	I would be able to afford to pay my rent top up gas and electric and buy nice food. I would feel better mentally. I would feel less stressed. I would have a better standard of living 	3	3	4	2	4	2	5	2	2	4	34	2		50	3	8		8		84	13.581519861830744	19	18	4.358898943540674	4.242640687119285	No Vote/DK/Refused	Other	false	true	false	false	7	2.60871003500141
01/03/2022 09:59	01/03/2022 10:27	100	1724	true	01/03/2022 10:27	R_1msKoBetmYAuQCg					53.7687072753906	-2.46670532226563	anonymous	EN	I have read the information above and would like to take part in the survey	5e4721a7eab94f1f27d57fe0		90		4	0	850.0	Week	145.0	Month	In full-time paid work (30 or more hours a week)		Yes	Good	No				Sometimes	Sometimes	Sometimes	Sometimes	Fairly often	Almost never	Sometimes	Fairly often	Sometimes	Sometimes	Several days	Several days	Not at all	Several days	Several days	Several days	Several days	Not at all	Several days	Several days	Several days	Several days	Not at all	Several days	Several days	Some of the time	Often true	Rarely true	70	40	Perhaps illness such as neurological condition	Poorer	Just about getting by	"4.	Neither satisfied nor dissatisfied"	1. I disagree strongly	4.	3. Neither agree nor disagree	6	5	4. Agree	2. Disagree	5. Strongly agree	5. Strongly agree	2. Disagree	2. Disagree	100	90	60	I think the UBI would allow for a certain stand of living and although this may allow people to get by in terms of managing their finances for bills and shopping etc, will it really allow them to pay for the extras that one might want, such as a holiday or perhaps even a car. To some people these are almost standard however, for others theses are almost a luxury.  It would be good to on occasion be able to afford some of the nice things in life such as the extras, I'm not talking about a lavish lifestyle but, a little bit extra  just to make someone's day better.	Poorer	Doing alright	"4.	Neither satisfied nor dissatisfied"	A little less stressed	4. Agree	3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	3. Neither agree nor disagree	54	Male		40	I never vote at General Elections	I chose not to vote at the last General Election		I will choose not to vote at the next General Election		5e4721a7eab94f1f27d57fe0	01/03/2022 09:59	1724	R_1msKoBetmYAuQCg	1	5e4721a7eab94f1f27d57fe0		90		5	1	850.0	1	145.0	2	1		1	2	2				2	2	2	2	3	1	2	3	2	2	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	3	2	70	40	Perhaps illness such as neurological condition	2	3	4	1	4	3	6	5	4	2	5	5	2	2	100	90	60	I think the UBI would allow for a certain stand of living and although this may allow people to get by in terms of managing their finances for bills and shopping etc, will it really allow them to pay for the extras that one might want, such as a holiday or perhaps even a car. To some people these are almost standard however, for others theses are almost a luxury.  It would be good to on occasion be able to afford some of the nice things in life such as the extras, I'm not talking about a lavish lifestyle but, a little bit extra  just to make someone's day better.	2	2	4	2	4	3	4	3	2	3	54	2		40	3	8		8		90	50.19257340241796	6	6	2.449489742783178	2.449489742783178	No Vote/DK/Refused	Other	false	true	false	false	6	3.9158670755625766
